Rain_Max_2024_mm,Rain_Mean_2024_mm,Rain_Median_2024_mm,LST_Max_2024_C,LST_Mean_2024_C,LST_Median_2024_C,NDVI_Max_2024,NDVI_Mean_2024,NDVI_Median_2024,TARGET
4.68161714076995e+16,6377193161845200.0,4692369782924650.0,36.867514152104384,29.018368739286675,29.15837312330793,0.840154500737826,0.7048537137235613,0.7515316035415642,1
505477409362793.0,621101188659668.0,4349111557006830.0,33.83632111251584,28.72943955250495,29.029469026548707,0.8240381773399014,0.6636185220701337,0.7012233374384237,0
4521956222534170.0,6721792087554930.0,4679108562469480.0,31.532602467170744,28.753965890086285,28.82027855153208,0.8747520095503383,0.7401311597086455,0.8087401910067648,0
384891471862793.0,6553532123565670.0,4427297115325920.0,31.483825503355742,28.506304521520832,28.61509456985972,0.8648905735204393,0.7442208929092504,0.7982658633312997,0
4116837328672400.0,6590483874082560.0,4616318183640630.0,32.05955375722545,28.73343310825732,28.96104046242777,0.8339404478795084,0.6918096942333428,0.7314152596115734,0
4622695045000240.0,6493500671857660.0,4745224697207220.0,33.47649820196328,29.08246017732798,29.01461366507924,0.8489862571678489,0.7189133249100982,0.783646593449315,0
3.97171801018544e+16,6721202808234450.0,5050596295222460.0,36.44090822179734,28.374727246746613,28.47990248565968,0.8616029414537568,0.7152360301441624,0.765899415480343,0
4945943387349440.0,7917955521024020.0,5428196907043450.0,33.28881991096725,28.61688785280359,28.61737827715359,0.8561840425531914,0.6638484135017733,0.7515316035415642,0
4.45410461425781e+16,6636999607086180.0,4854262351989740.0,33.139571020019105,28.571857711301544,28.85827454718784,0.8206377025738798,0.6924645024246694,0.7406531458531935,0
4209574737548820.0,6668683320999140.0,4870270385742180.0,31.45575325087221,28.41642045149225,28.40769584522678,0.8629113542657784,0.7509031860615838,0.8047856327307327,0
4945943387349440.0,7917955521024020.0,5428196907043450.0,33.28881991096725,28.61688785280359,28.61737827715359,0.8561840425531914,0.6638484135017733,0.7515316035415642,0
4945943387349440.0,7917955521024020.0,5428196907043450.0,33.28881991096725,28.61688785280359,28.61737827715359,0.8561840425531914,0.6638484135017733,0.7515316035415642,0
4011629201045260.0,6543688166097190.0,4569413130168130.0,32.97125678377609,29.46575041179064,29.327953441873778,0.8561045701228223,0.7022143350347104,0.765558254784347,0
4.82870131641829e+16,7.05886899370725e+16,4290276230597980.0,32.76995110024451,29.00299037496882,28.95302227655532,0.8094796522684053,0.6649927494891513,0.7221735397989676,0
4462690791077280.0,7507018345203170.0,5074833778494260.0,34.08173277876201,29.86727565585289,29.730713497137312,0.8235298184805773,0.685568213617138,0.7379452591850882,0
3978086248035740.0,6708655849641150.0,4610916736770990.0,33.60967360606798,29.87959243225661,29.91052912934726,0.8130049402888728,0.6659979510698536,0.7177535443395463,0
4945943387349440.0,7917955521024020.0,5428196907043450.0,33.28881991096725,28.61688785280359,28.61737827715359,0.8561840425531914,0.6638484135017733,0.7515316035415642,0
3763529292910480.0,6713833172635840.0,4542055646218320.0,32.049984643362315,28.534835334702176,28.556955344514066,0.87020630834512,0.7397754158503695,0.796755085875934,0
4291981678538850.0,7086090660757480.0,4412998235887950.0,33.863158747300254,30.498782002612867,30.5957127429806,0.7507884719222463,0.6017446344727205,0.6451747840172788,0
467282135444775.0,7537662030162660.0,5272515776163350.0,33.23638303181536,29.81071429895441,29.848502058640072,0.802782645040549,0.6598491986221484,0.7044744154709917,0
4265951602252910.0,7008193872593060.0,4289216189104830.0,33.2720595106357,29.5587393341261,29.57411963605068,0.8081950079921307,0.6806187216332811,0.7202238104020655,0
4945943387349440.0,7917955521024020.0,5428196907043450.0,33.28881991096725,28.61688785280359,28.61737827715359,0.8561840425531914,0.6638484135017733,0.7515316035415642,0
4945943387349440.0,7917955521024020.0,5428196907043450.0,33.28881991096725,28.61688785280359,28.61737827715359,0.8561840425531914,0.6638484135017733,0.7515316035415642,0
4563904416561120.0,674911875029405.0,4759926031033190.0,35.142008421052665,29.4474362841968,29.629191578947403,0.8397932631578947,0.7119580411986905,0.768864715789474,0
4344129943847650.0,6.56455993652343e+16,4.31493091583251e+16,35.74172413793106,32.330154166142016,32.78269592476492,0.5831592476489029,0.3975443429800251,0.4239115987460815,0
4.55443528890609e+16,6654991317540400.0,4567273598164320.0,32.29258888505354,28.216643284117048,28.41099068001384,0.8531810493614087,0.7319280244931038,0.7900269934414914,0
4344129943847650.0,6.56455993652343e+16,4.31493091583251e+16,35.95940594059407,31.65416675388472,32.09930693069312,0.6236397058823528,0.4411576572416406,0.4929848039215685,0
4865190897761160.0,6665739381635510.0,4406286896886050.0,36.17367630057804,29.996974241790177,30.139930635838184,0.8091326984126986,0.550434915751105,0.5943475132275133,0
4560845786404890.0,6640621168067650.0,4549196530537430.0,32.038185291308544,28.35413425711664,28.54588347659984,0.8787884431709647,0.7344724762260706,0.8028889207258837,0
4028866775512690.0,6946347441673270.0,5112909145355220.0,36.30495030661877,28.57368869952243,28.55127088179321,0.8555479864433813,0.7101120518791214,0.7625376594896331,0
3915546839045380.0,6.70658488218811e+16,4800887389566700.0,35.67469698384538,28.06174339556561,28.053021757400344,0.8714865734780206,0.7243561048998357,0.7843749172337684,0
4016701711688120.0,6607793500548910.0,4692181557939760.0,36.63025790496383,28.84059395929833,28.91924748277693,0.8408365789473687,0.7255912864545998,0.7730177543859652,0
4.16346308390299e+16,6688203188089220.0,4734020856710580.0,34.35298804780881,28.43327495153242,28.5913346613546,0.8915109561752989,0.720776395504937,0.7924375000000001,0
5.02749328613281e+16,6825034141540520.0,4568539619445800.0,30.930719041278333,27.864165451259925,28.296227252552185,0.8248329236739975,0.6181676899713145,0.6822841849935316,0
4236320040873340.0,6917132743936500.0,4980544374478570.0,36.972549668874194,28.53624502302962,28.479982064017683,0.8822403343782655,0.7043694785018306,0.7429178944618597,0
4912019594395880.0,6692345839068930.0,4440147243246900.0,33.7618530845121,28.39953129818068,28.4828063710924,0.8734582712369595,0.7160130380368411,0.7869659979364896,0
5047079849243160.0,6767306327819820.0,4578150749206540.0,34.27406400000004,28.30221812735272,28.575728000000044,0.8340806501547989,0.612487394270224,0.6642779411764707,1
5549761779091570.0,6724885654449460.0,4173884851282290.0,34.97135703918727,28.755157436748945,28.983164005805545,0.8722181603773589,0.7395345878232661,0.8156777757619742,0
3.69097205847501e+16,670550568215549.0,4873291414231060.0,34.04225679012348,28.42410883940842,28.50237530864201,0.8533868991517439,0.7096224812834717,0.7688658969525607,0
3719651914743270.0,652850292645968.0,474925067791572.0,34.52366979535316,28.39946457839787,28.549532235728595,0.8750333743652869,0.7589800210065765,0.8136404062163408,0
4327206854172690.0,6.68390895113532e+16,4698114624729860.0,33.4108183632735,28.289866205592457,28.38818862275452,0.8788581337325347,0.7059211901140512,0.7791760978043911,0
3727127990159600.0,677409457808491.0,4918122903887190.0,33.26419653893699,27.829195868302552,28.46344715698396,0.8550608025153464,0.7324314730791512,0.7861408668962421,0
4428508684927950.0,6643203241783270.0,511411974722879.0,30.34335709194586,27.29056566972,27.98400095034452,0.8322297962052002,0.6102751581146709,0.6395805692199578,0
4344129943847650.0,6.56455993652343e+16,4.31493091583251e+16,36.683925233644906,32.267475684751425,32.71439252336452,0.5830843416370108,0.3866865735726443,0.4018081850533809,0
4818886558214820.0,6.72910380363464e+16,4694282783402330.0,34.004478076379094,28.084463058240587,28.1433493635078,0.8835037149146948,0.701512031802365,0.7751216015410015,0
4354522776110410.0,6866981230110950.0,4753663322843350.0,34.01423249746342,27.89290231612753,27.905334106392264,0.8602333378124162,0.67804379378021,0.7169115224402042,0
4.85362551743817e+16,6746686206501750.0,4672827140540830.0,32.138951392681626,28.04006731697552,28.213255051884264,0.8690553566862698,0.7034379969977588,0.7707468166709284,0
4751116167265790.0,6661352412454010.0,4410540630077490.0,36.07424870466325,30.6828744977164,30.69279145077724,0.773215762273902,0.6292601898663074,0.6826308139534886,1
4332751429988640.0,6629427854179730.0,5154689253889360.0,30.51668302658489,27.146740044445195,27.7584463531016,0.8578353951890033,0.6686138362292472,0.724827450980392,0
4424855508730390.0,6.76088498359502e+16,4842512108558830.0,34.154122858830505,28.54914658773346,28.84006497341998,0.888989367985824,0.7474285985772616,0.8060411695215594,1
405137637687129.0,6653879706420040.0,4801837612130780.0,36.52224499089255,28.61646832370657,28.515412112932623,0.8363107775039211,0.7032203485314706,0.7490775823437148,0
4.67482862780171e+16,6729524673954130.0,4759721617544850.0,31.1776464471404,27.82657074930303,28.03345927209708,0.8813544938189108,0.7023195598546365,0.7654577347143334,1
3.99751370156458e+16,6.75098583310149e+16,481962185867073.0,32.09451704545457,28.180271360220463,28.39501775568186,0.8587153613445377,0.7416693883814397,0.8024879663865545,0
5328616774163270.0,6771834224259770.0,4438163728130100.0,34.80338689569194,29.008580785952454,29.161221775869247,0.860644436915571,0.7240741497119714,0.7886516330126033,0
4.10323484359248e+16,6861733799595980.0,4997274927939130.0,35.50147379622241,29.625595117305604,29.574779196594868,0.8327702285035004,0.6730782867429567,0.7377525822216351,1
4175059475988710.0,682980158194056.0,4778938823151130.0,32.94821151698841,28.22564679214048,28.11894720051048,0.8617242496546528,0.6312588162984788,0.6926808034032401,0
4383633177545330.0,6.9326145099269e+16,4799201786518090.0,33.50324447482348,28.81332478873749,28.87228867623608,0.8484213839310851,0.6649108366143546,0.7515014638815384,0
3798099117572490.0,6.77761845368605e+16,4608321181077220.0,32.142820152164205,27.991833184149232,28.35010037721375,0.8792578008821673,0.6895904890581385,0.7730381947069939,1
3.77233387706725e+16,6753550153437660.0,4.66531294923487e+16,32.58174093264254,28.000337125969125,28.590252158894703,0.8636233690024172,0.6780665966291972,0.7669449085260622,0
3988528590299640.0,6793476036616730.0,4734272421622760.0,36.07145852324524,29.39550498216704,29.47931631722884,0.8245855472013367,0.6377957839950118,0.7107640350877193,0
3771463275346590.0,6753898847298540.0,4663192100212220.0,33.158357384095844,28.19732778345609,28.693635247160003,0.8612459932453184,0.6846158681635545,0.7696386859072772,0
4244470091665790.0,6816770230724150.0,461915672049206.0,32.375839915480256,27.8951442048638,27.89943200684212,0.8688851236970995,0.6316236119537338,0.7193787894009798,0
4042771582695400.0,6.83525916433202e+16,4751399670750640.0,32.77988501026695,28.45993730855306,28.85597946611909,0.84869343942505,0.6653344094277288,0.7518309958932232,1
37447630746024.0,6689308964476290.0,4710651066838470.0,35.007930434782644,29.19286487844577,29.183486956521765,0.7598020177562551,0.6116095518826543,0.6683125100887815,0
432382569473781.0,7246524403604220.0,4.70561778411436e+16,35.603840286054854,32.685713717989984,32.754133492252706,0.6916937783075089,0.5380349629476082,0.5719065077473183,0
4377056139991390.0,7271824609665640.0,4786035287947880.0,36.30712660028453,33.07007824188992,33.34240398293032,0.6244476529160741,0.505262910507762,0.533912091038407,0
431513311598036.0,7245437833997930.0,4693587409125430.0,37.32939393939398,35.10810569985572,35.03770562770565,0.5581878787878788,0.4155198193111237,0.4417683982683983,0
4157299474080400.0,7176715819040930.0,4.49008474349975e+16,37.239451476793285,34.48900984528835,35.0169831223629,0.6779504219409285,0.5005953861676757,0.5413559071729959,0
3938397610504400.0,6922900812654290.0,4904228957829180.0,32.69476936208114,29.00468905694524,29.04095706386612,0.8492597654655429,0.7125226531629717,0.7686925483356217,0
4433501358032220.0,7295877170562740.0,487030508518219.0,36.70797413793107,33.60381809903713,33.85523706896553,0.5884150862068965,0.4687079460269866,0.5004390086206897,0
4148417282104490.0,7174396514892570.0,4.44468927383422e+16,36.23696594427248,33.02973824786328,33.1800154798762,0.702869040247678,0.5704147395342578,0.5998143962848298,0
4148417282104490.0,7174396514892570.0,4.44468927383422e+16,35.99459436379166,33.202468399190685,33.45185311699405,0.7051368915456875,0.562905183232466,0.5943007685738686,0
4066541637559560.0,7014257145195110.0,4594245934018900.0,33.330179068624815,29.94743199180317,29.96523502757005,0.7794779985805533,0.6460827202574942,0.6845342687121251,0
4379734270285480.0,7294462926366580.0,4894118407703540.0,34.567455714515376,29.601546088192755,29.486884423726096,0.8351779360231475,0.6949560149004423,0.7464756148529171,1
4037839677041030.0,6856993742156440.0,4542823817646290.0,32.67208322147653,29.018439711033388,29.0053046979866,0.8341685906040264,0.6881305304931428,0.7452174586129753,0
5221509226437270.0,7.22067246354859e+16,5053032052928000.0,33.168179201151524,28.84820329827857,28.630654911838818,0.8475347966894567,0.7043639407356415,0.7638520331054337,0
4011693130559070.0,7261365554760130.0,527338591301673.0,33.312837615710734,28.40963630253984,28.3202586728956,0.8543205554113674,0.7282425529513988,0.777342088415953,0
4217605771242910.0,7643815366514430.0,5211585642636470.0,35.744042056488006,30.66973234936184,30.4034517093186,0.834322833949384,0.6747452659730305,0.7378895636948869,0
4767769930751310.0,7.12986524777265e+16,4766188110023860.0,32.30703398101325,28.09612631278725,28.16783470854408,0.8687876142312128,0.7554748359583848,0.793074194836305,0
4.39504104527285e+16,7723491655111760.0,5648334989674560.0,35.49947440238544,30.618963366948645,30.17983827765705,0.8389826653863648,0.6727391541657786,0.7418088239753372,0
4787271744984360.0,7377027260574470.0,4979656699470480.0,33.62883034773448,28.05512722413817,27.864289603090995,0.872322567615033,0.7401304187474229,0.7843799789251843,0
434595069678775.0,7004593038107280.0,4.72986724347642e+16,32.649716833288345,28.229419012666,28.11451499594707,0.8805049013780056,0.7538822957367576,0.7965122561469875,0
469758170535774.0,7549557589205470.0,5458027405461680.0,33.90227382140553,29.042005550706502,28.820825456466885,0.8820251922738217,0.7296012997786905,0.7992908119532675,0
5060632585883920.0,7233986685999740.0,4906741190520590.0,32.22090342349961,28.128919161601388,28.15722580304315,0.8693875528317834,0.7351147051527068,0.7870170963651733,0
4059242229301380.0,6892380006506990.0,4531524332297610.0,32.7911200352074,28.825045944277484,28.771473209373976,0.845967334140169,0.697791206283754,0.7547941907800634,0
3.19053534019284e+16,6.25041230325776e+16,4500200105682620.0,31.064924957048884,27.772403110732068,27.952292132646143,0.911042092819898,0.7491327532751839,0.8119026427437899,0
3365606929821590.0,625248452323077.0,4631529718083520.0,36.7246982100192,28.283257790195,28.22955948324261,0.8867125649977714,0.7423176284996036,0.7907726712227006,1
4.00240927544442e+16,6055753357775570.0,4.26837348955887e+16,32.41051745429358,28.322632814776576,28.305396825396866,0.8936084756483242,0.736920138078607,0.8077641065028162,0
3998300613035630.0,5860509209460520.0,414025159743895.0,33.111377635286146,28.489412339901577,28.57401923637425,0.8791238414456423,0.7414191033163101,0.817816564655591,0
3553857147822740.0,5859238800158990.0,3894041626031640.0,37.653503672448856,28.476122366573083,28.29979528051261,0.8498645278099654,0.6683861233308959,0.7192013398030129,0
3.7234526570638e+16,6020316085109000.0,4054392857021750.0,35.11714506650173,28.523073012433304,28.657129600989823,0.8749026600680483,0.7196540176710287,0.7963428394679865,0
3.51996937665072e+16,5766584835269230.0,3.86160463636571e+16,38.84612104539203,28.8545561920644,28.75101558917929,0.8859080238422741,0.7327719095747861,0.8016354883081154,0
3570497131347650.0,5770780086517330.0,386618709564209.0,35.97769892473121,28.819642548642623,28.83625806451616,0.8757801612903225,0.7220043922393642,0.8043266666666664,0
3789631361262810.0,6089571069000630.0,4155569122095770.0,36.12232237007285,28.344200357555923,28.505726839066053,0.8909108712026113,0.7571127127247325,0.8081324629676123,0
3126095438873840.0,6220062739567380.0,4.52569926918755e+16,34.21791051696164,28.66811171752532,28.679153079360205,0.8767717210124051,0.6924334612649146,0.7572395514076125,0
3.59093144456458e+16,580656137090804.0,3.93550658069502e+16,37.93150746787081,28.45579814906901,28.57408156767398,0.8639502345451497,0.6882368074688636,0.731737129334897,0
3302161854007170.0,6.37960349436986e+16,4721746719003120.0,37.551762890133766,29.891039179312315,29.989285469303777,0.8232170590204173,0.6657437156965609,0.711508484882294,0
3227872533584700.0,6.30475046919353e+16,456322368846011.0,35.297593164194865,28.946192030726188,28.96786719867503,0.8715555530709601,0.7175350347768032,0.7663689624329161,0
3.32923907717388e+16,6245739245990280.0,4.49967099744731e+16,33.00689351601472,27.89635780387174,27.985094059852187,0.9048636654756782,0.7368450640498625,0.7947850046700569,0
3662073034354340.0,608479324631069.0,4350951157068540.0,34.87502510040164,28.425403752384184,28.575828313253027,0.8612092652745549,0.719325689768061,0.7674355607115236,0
3.19537588599269e+16,621730776944775.0,4449809358581750.0,31.914191683499368,28.33618187141683,28.49429476910221,0.8806469259375114,0.7256044688394871,0.7857965158308136,1
3826358074356750.0,6100907455965210.0,4668901209850380.0,35.88112277992282,28.451084062149885,28.41927413127415,0.8922265482625481,0.7241009118683901,0.8097378996138996,0
3796809416645200.0,6022999872348690.0,4.07063250526354e+16,34.92323918799649,28.832435219038537,28.7400672466692,0.8871888916908331,0.7382466211289767,0.8021298827386203,0
346160344090955.0,5987285847499450.0,3.7874805713522e+16,32.56495901639347,28.32895661758894,28.48780698672914,0.8640996877661086,0.6678160072880753,0.7301246380925348,0
4945943387349440.0,7917955521024020.0,5428196907043450.0,33.28881991096725,28.61688785280359,28.61737827715359,0.8561840425531914,0.6638484135017733,0.7515316035415642,0
3.57105988335814e+16,6073914756064420.0,4057523832621750.0,33.4884867591425,28.42819168718076,28.56242233176661,0.8457330154405084,0.677001593062082,0.7070035308810174,0
3433926208813980.0,6023708151446440.0,3832994808753330.0,33.77416493622073,28.63803869314711,28.659549095224,0.8477576182618263,0.6714831689461851,0.7255940594059407,0
3548969370657230.0,6015791246404190.0,3.93801317165035e+16,34.98972579975077,28.6920806824774,28.71302555047781,0.8458958895578162,0.6923918323690554,0.7366266140751505,0
3472562133109540.0,6240172669370330.0,4665297454206610.0,35.53757547767824,28.300919148846184,28.34158341936072,0.8760541716297177,0.7175760699240137,0.7737165114046465,0
4.24465996707297e+16,6641098594166220.0,444611824495006.0,34.057388842281895,29.811270961520226,29.505399538590623,0.8504088611577182,0.705222900860811,0.7797995595637582,0
4086083046408260.0,6671723489200360.0,4798460287206310.0,38.94007025761128,28.557609166128607,28.37552693208434,0.8610315222482438,0.7288679645657267,0.7992197658079626,0
3518165994068930.0,6636489236165600.0,4752107359114140.0,35.217600780234086,28.892716293476205,28.819671651495472,0.8260721066319893,0.6508299443093797,0.7189055591677505,0
3837027067296640.0,6703790377168090.0,4383511655470900.0,36.50317729666474,28.63922065899768,28.8572615564658,0.8666066120538327,0.7402303889892387,0.8109842012873025,0
3.95766558586796e+16,6708589194696160.0,4.58125744590276e+16,34.08732206861243,28.603519134086245,28.93543010752691,0.8668320532514081,0.7101277210089271,0.7973166666666667,0
4195137083806310.0,6923281250548900.0,4788319372367890.0,32.255362956303976,27.975031883496545,28.00898553632776,0.872781681221305,0.6555131044793201,0.7391565519953778,0
3909111398216180.0,6717379887898760.0,4669784983968340.0,34.13169990192877,29.23870617778389,29.398970251716275,0.8414800248911016,0.6742473043658634,0.7371354231487245,0
3.78711086396248e+16,6634246097072470.0,4712995215385190.0,34.3417863501484,30.284486556264262,30.03142518016112,0.8539696142433237,0.7084054352433787,0.7826550657058075,0
3.52420133249649e+16,6666185331660390.0,4947843240586330.0,34.09999611348625,29.68313304423638,29.535618603446093,0.8632345899727941,0.7128527281637069,0.7939571965280477,0
4026188935383710.0,6668318583233520.0,4699611234192800.0,37.53705371248027,28.88643739934645,28.72573459715644,0.8414954976303317,0.678352199670307,0.7310145734597157,0
3.83473170251304e+16,6862145269802040.0,4898483907291460.0,33.72665849387043,29.73054992542968,30.05462521891422,0.8573074080560422,0.6744846546866671,0.7621751313485111,0
3671120915999420.0,6822620549907770.0,4632319474568210.0,32.541475091534465,28.442773315816623,28.637262010429406,0.8788966187728834,0.6641093500209837,0.7542648868301338,0
4.1097436130408e+16,6864910033254910.0,4951384310288860.0,33.94410008564789,29.207253494069697,28.996927688731223,0.8524908234430443,0.6997643364418371,0.7763202251315307,0
3.86242100659538e+16,6603692119261790.0,4603891928055700.0,36.97380597014929,28.78404020231404,28.735650319829453,0.8313381229622729,0.6422759121567215,0.6849087680484398,0
3832465678818370.0,6830501862934650.0,4729518825910520.0,33.91058835143144,29.26551173186853,29.59230404738405,0.855769545903258,0.6863145405382209,0.7816070088845015,0
3880228273073830.0,6.81495432831622e+16,4829045504331580.0,33.31862403810922,29.23293190388123,29.32123671674608,0.8638623854891904,0.6818466797839629,0.7610457676804688,0
3.82553049723307e+16,6667974630991610.0,4436783790588370.0,35.85655487804881,28.615714851850395,28.855884146341506,0.8545054878048781,0.7249993173382822,0.7833878048780486,0
5027727104095090.0,7088687445169470.0,4590045532548280.0,34.20733409994732,29.336816677355227,29.169421206458736,0.8337410617603371,0.6611758966571051,0.7092021081883956,0
4945943387349440.0,7917955521024020.0,5428196907043450.0,33.28881991096725,28.61688785280359,28.61737827715359,0.8561840425531914,0.6638484135017733,0.7515316035415642,0
4945943387349440.0,7917955521024020.0,5428196907043450.0,33.28881991096725,28.61688785280359,28.61737827715359,0.8561840425531914,0.6638484135017733,0.7515316035415642,0
460155019948357.0,6997501572103870.0,4443703911806400.0,33.97708944473549,29.310809358841063,29.29899325563123,0.8353374181508645,0.6692579840629055,0.7070689628077526,0
4945943387349440.0,7917955521024020.0,5428196907043450.0,33.28881991096725,28.61688785280359,28.61737827715359,0.8561840425531914,0.6638484135017733,0.7515316035415642,0
4945943387349440.0,7917955521024020.0,5428196907043450.0,33.28881991096725,28.61688785280359,28.61737827715359,0.8561840425531914,0.6638484135017733,0.7515316035415642,0
4945943387349440.0,7917955521024020.0,5428196907043450.0,33.28881991096725,28.61688785280359,28.61737827715359,0.8561840425531914,0.6638484135017733,0.7515316035415642,0
4945943387349440.0,7917955521024020.0,5428196907043450.0,33.28881991096725,28.61688785280359,28.61737827715359,0.8561840425531914,0.6638484135017733,0.7515316035415642,0
4945943387349440.0,7917955521024020.0,5428196907043450.0,33.28881991096725,28.61688785280359,28.61737827715359,0.8561840425531914,0.6638484135017733,0.7515316035415642,0
4554918679618330.0,6715175078369610.0,4130098365928110.0,33.23419104669201,30.184052193926945,30.252867839760416,0.8349483339573193,0.6836951452337156,0.7499798844734449,0
4554918679618330.0,6715175078369610.0,4130098365928110.0,33.23419104669201,30.184052193926945,30.252867839760416,0.8349483339573193,0.6836951452337156,0.7499798844734449,0
4616683720870750.0,6565274356116710.0,4779628333071580.0,33.06715551379289,29.746268176099555,29.62028659641589,0.8422607221961207,0.672585455107871,0.7365527283710313,0
4616683720870750.0,6565274356116710.0,4779628333071580.0,33.06715551379289,29.746268176099555,29.62028659641589,0.8422607221961207,0.672585455107871,0.7365527283710313,0
4958029862922100.0,6621952827337080.0,4866344642025860.0,32.54230403495246,29.467142143925063,29.48760472886148,0.8426143729118477,0.684095743242488,0.7529038679002823,0
4510204647070810.0,6792312741899400.0,4150369813578580.0,33.88973704347829,29.985384622409207,29.879437217391324,0.813281231304348,0.6356353669565217,0.7221867060869566,0
4338365489309320.0,654394889079674.0,4184348804342410.0,32.59191930835738,29.15158953666218,29.11828530259369,0.8552124111431316,0.6940878404961783,0.7627862055715654,0
3.62472255174503e+16,632298260234123.0,3918613162151600.0,34.987230698104526,30.14637191522833,30.06468562182158,0.8329525658807214,0.6861787744477277,0.7512812297734628,0
3516483896428880.0,6224840207533400.0,3.88578675009987e+16,36.79713333333336,30.7005734545882,30.73382222222225,0.702900809352518,0.4876120881555626,0.513013309352518,0
3579684853135490.0,6298710680844490.0,3885505226620450.0,35.48023238657325,30.28905323119936,30.319125783843628,0.7454533288500336,0.5885123341688573,0.6356920645595157,0
3.51994069906381e+16,6259116246150080.0,3.88619373394892e+16,36.66365289256203,30.804901625825565,30.95621487603309,0.7688889256198347,0.5683925547969817,0.5930854545454547,0
3.5121524810791e+16,6181891918182370.0,3.88527679443359e+16,37.27500000000004,34.86136450526159,35.04452702702705,0.5737871621621622,0.3569359870740305,0.3732722972972973,0
3.5121524810791e+16,6181891918182370.0,3.88527679443359e+16,36.725000000000016,33.64252941176474,33.97250000000002,0.5033134883720931,0.2993458589943928,0.3065055813953488,0
3.5121524810791e+16,6181891918182370.0,3.88527679443359e+16,36.83950495049508,31.66105390717573,31.57950495049507,0.5456805405405405,0.3572755111633371,0.3727605405405405,0
3.5121524810791e+16,6181891918182370.0,3.88527679443359e+16,37.11410526315792,33.02203871001035,32.94923684210529,0.5979842105263158,0.3926672082379863,0.39295,0
3.5121524810791e+16,6181891918182370.0,3.88527679443359e+16,37.3242307692308,34.31348892120953,34.410064102564114,0.6036602564102563,0.3695534838350055,0.3723807692307693,0
